cell_id,insta_advertising,insta_beverage,insta_car,insta_entertainment,insta_family,insta_fashion,insta_food,insta_interiors,insta_landscape,insta_monochrome,insta_nature,insta_portait,insta_sky,insta_sports
69974,18,21,3,6,1,6,5,6,0,11,5,7,6,1
69975,17,1,0,22,0,11,6,15,0,12,2,7,3,2
69976,2,0,0,7,1,1,12,3,0,2,2,1,0,4
69977,11,0,3,6,1,4,2,5,0,2,0,3,0,1
69979,2,0,0,1,0,0,0,3,0,1,0,0,0,0
69980,0,0,0,0,0,0,0,1,0,0,1,0,0,0
69981,4,0,0,0,9,0,1,0,1,1,7,1,1,0
69982,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69983,0,0,2,0,2,1,0,1,0,2,1,0,3,0
69985,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69986,7,1,1,0,0,6,2,6,0,2,2,5,0,6
69988,2,0,0,0,3,0,2,0,0,0,0,0,0,0
69990,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69991,0,0,0,0,0,2,0,0,0,0,0,2,1,5
69992,1,0,0,0,0,0,0,0,0,1,0,1,1,0
69993,4,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,2,0,0,0,0,0,0,1,2
70000,2,11,0,1,1,1,0,1,0,1,1,3,0,0
70009,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70014,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70251,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70290,0,0,2,0,0,0,0,0,3,0,0,0,0,0
70305,0,0,1,0,0,0,0,0,7,1,1,0,0,0
70306,3,0,0,0,1,3,2,0,1,0,2,2,1,0
70307,3,2,4,0,5,10,1,3,65,10,52,9,6,12
70308,4,20,3,4,1,11,17,7,6,8,8,12,2,9
70309,4,2,3,0,1,1,4,6,1,1,1,8,1,0
70310,1,0,5,0,2,0,0,1,41,0,0,2,5,3
70316,1,0,0,0,0,0,0,0,0,0,1,0,1,0
70318,1,1,1,0,0,2,0,0,0,2,2,1,0,0
70321,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70322,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70327,0,0,0,0,0,0,1,0,0,1,0,2,0,0
70329,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70337,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70342,6,7,0,0,1,5,9,2,0,2,3,17,2,0
70343,1,10,1,1,0,2,24,1,0,4,0,5,0,1
70344,9,8,6,10,4,4,12,18,3,8,5,5,37,3
70345,21,7,4,4,32,7,12,10,6,13,46,20,60,8
70346,78,104,35,31,36,83,142,224,3,86,37,105,332,34
70347,137,67,15,352,3,70,40,100,3,128,7,171,108,83
70348,55,82,5,15,4,50,100,38,0,33,2,48,15,14
70349,19,1,1,30,0,5,1,6,1,3,2,8,1,1
70350,135,34,16,181,14,34,48,56,1,77,27,69,44,15
70352,3,1,0,0,0,2,0,0,0,1,1,3,1,0
70353,1,0,1,0,0,1,0,0,0,0,2,1,5,3
70355,2,0,1,0,0,1,1,1,1,1,9,1,3,0
70358,0,2,0,0,0,1,3,0,0,0,1,0,1,0
70359,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70363,1,0,0,0,0,0,0,1,0,0,2,0,0,0
70367,4,0,4,0,0,0,1,5,0,0,0,0,1,2
70368,4,0,0,0,0,2,0,1,0,0,0,0,0,0
70369,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70380,0,0,0,0,0,0,0,0,0,0,3,0,0,0
70384,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70443,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70624,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70680,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70681,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70682,1,10,6,0,4,0,2,2,0,0,4,0,0,1
70683,4,16,2,0,0,1,2,3,1,1,0,4,10,2
70695,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70696,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70701,0,0,0,0,0,0,0,0,0,0,2,0,0,0
70703,4,0,2,0,3,2,1,3,20,0,15,3,8,1
70706,0,0,0,0,1,0,0,1,0,0,2,0,0,0
70710,1,0,0,0,0,0,1,0,0,0,0,1,0,0
70711,0,2,0,0,0,0,0,0,0,0,0,1,0,0
70712,2,2,0,0,0,0,2,1,0,1,0,0,0,0
70713,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70715,2,0,0,0,0,0,0,0,0,0,0,0,0,0
70716,2,1,1,1,8,4,0,2,1,5,2,3,5,3
70717,2,2,1,0,0,1,4,2,0,0,0,1,0,2
70718,44,27,11,14,16,30,98,57,1,40,14,45,44,12
70719,11,16,1,2,7,5,29,15,0,6,8,14,7,2
70720,5,3,27,2,9,3,10,7,1,5,1,3,16,8
70721,10,0,1,2,1,2,0,5,0,2,0,4,0,38
70722,44,35,9,13,5,25,71,47,2,31,5,36,13,4
70723,133,57,14,87,5,32,116,88,2,66,6,24,42,25
70724,11,7,3,1,7,7,2,11,1,1,8,10,4,0
70725,2,2,0,0,6,0,3,0,0,3,7,5,1,0
70726,2,2,0,0,10,1,0,3,11,2,10,2,1,0
70727,0,0,0,0,0,0,3,0,0,1,0,0,0,1
70729,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70730,0,0,0,0,0,1,7,0,0,2,1,0,0,0
70732,0,0,0,1,0,1,0,0,0,1,0,1,0,0
70737,6,6,0,1,4,4,13,2,0,0,5,1,5,0
70738,0,0,0,0,0,0,1,1,0,0,0,0,0,0
70740,1,0,2,0,6,0,0,2,3,2,8,3,4,2
70741,0,0,0,0,1,2,0,0,0,0,0,0,2,1
70744,0,0,0,0,0,0,0,0,2,1,2,0,2,0
70818,0,0,0,0,0,0,2,1,0,0,0,0,0,0
70977,0,0,0,0,2,0,0,0,3,1,0,0,2,0
70994,0,0,1,0,0,0,0,0,2,0,0,0,0,1
70995,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71054,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71067,0,1,0,1,2,0,0,0,4,0,2,1,1,0
71069,0,0,0,0,0,0,1,0,0,0,0,0,1,0
71070,1,0,0,0,1,0,1,0,0,0,0,2,0,2
71073,3,0,0,0,1,0,0,3,0,2,0,0,0,1
71076,0,0,0,2,0,5,1,0,0,0,2,0,0,1
71083,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71087,6,5,7,1,15,5,4,11,1,5,17,8,4,2
71088,15,11,1,3,2,5,21,8,0,5,9,25,3,0
71089,1,3,0,1,0,1,6,0,0,1,0,0,0,1
71090,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71091,5,5,0,0,1,1,21,4,0,2,1,1,0,1
71092,12,41,2,2,7,13,85,12,0,23,9,34,3,5
71093,29,51,2,10,4,26,85,31,0,22,6,33,26,5
71094,0,1,0,0,1,0,0,0,0,0,4,0,1,0
71095,1,0,1,2,1,0,1,2,9,2,0,4,4,2
71096,2,0,0,0,0,0,0,0,0,0,0,1,1,0
71097,200,107,27,35,26,109,53,103,4,70,20,62,54,16
71098,24,20,2,3,2,56,22,17,0,16,13,21,3,1
71099,0,0,0,0,2,0,0,1,0,1,1,3,1,0
71101,1,1,1,2,0,0,5,0,0,0,0,0,0,1
71102,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71103,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71104,0,0,0,1,0,0,0,0,0,0,1,0,0,0
71106,6,0,0,0,0,1,0,0,0,1,1,5,1,1
71107,1,0,0,0,0,1,0,0,0,0,0,1,0,1
71110,0,1,0,1,0,4,1,11,3,2,0,3,6,0
71111,0,0,0,0,0,1,0,0,0,0,0,3,0,1
71117,0,0,0,0,0,2,0,0,0,0,0,0,0,0
71120,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71123,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71125,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71126,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71128,0,0,0,0,1,1,0,1,0,0,0,0,0,0
71129,0,0,1,0,4,0,1,0,0,0,0,0,0,1
71132,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71133,1,0,0,0,0,2,0,0,0,0,0,1,0,0
71192,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71427,6,0,25,2,8,9,7,8,131,14,16,19,28,6
71428,3,7,0,0,0,1,1,0,3,4,5,2,0,4
71438,2,1,0,0,0,1,0,0,0,3,2,1,2,0
71444,1,0,0,1,0,1,0,0,0,0,1,0,0,1
71445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71449,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71453,1,0,0,0,0,5,0,2,0,1,3,6,0,0
71454,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71455,12,1,2,0,1,15,3,3,0,2,0,5,0,0
71456,3,0,1,0,0,5,0,1,0,2,0,1,0,2
71457,1,0,0,0,0,0,0,0,1,0,0,1,0,0
71458,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71459,0,0,1,2,0,0,1,0,0,2,0,0,0,0
71460,3,2,0,0,0,5,2,0,0,1,0,4,0,1
71461,5,2,0,3,0,27,4,2,0,5,1,11,0,0
71462,3,0,0,0,0,1,3,1,0,0,0,1,0,1
71463,0,1,0,0,0,0,1,1,0,0,0,0,0,0
71464,0,3,0,0,0,2,6,0,0,2,1,1,1,2
71465,0,4,1,0,3,0,1,2,0,1,5,0,1,0
71466,2,8,0,1,0,15,4,4,0,3,0,5,0,0
71467,11,9,1,1,0,5,4,4,0,5,2,5,0,1
71468,6,2,0,0,0,5,5,6,0,4,1,12,1,1
71471,23,42,1,4,1,10,60,17,2,6,11,10,13,3
71472,52,33,7,71,1,45,17,29,1,27,5,41,9,20
71473,12,20,2,4,1,2,6,10,0,4,1,2,1,11
71474,1,0,0,0,0,0,0,0,0,0,0,0,0,2
71475,0,1,0,1,1,1,0,1,0,1,0,1,1,4
71476,1,0,0,0,0,0,0,0,0,0,3,0,1,0
71477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71480,0,0,2,0,1,0,0,1,1,0,0,0,2,0
71481,0,0,0,1,0,0,0,1,0,1,0,0,0,0
71484,3,18,1,2,1,3,3,8,0,6,0,4,9,1
71485,5,1,1,2,0,10,4,1,0,0,0,3,0,0
71490,1,2,0,0,15,3,1,1,1,1,1,1,0,1
71491,7,0,0,0,0,0,0,2,0,0,0,0,0,1
71494,0,0,0,0,0,0,0,1,0,1,0,0,0,0
71497,0,0,3,0,0,0,0,0,0,0,0,0,0,0
71503,2,1,0,0,0,3,1,2,0,1,5,4,2,0
71509,0,0,0,0,0,1,0,0,0,1,1,0,0,0
71697,0,0,1,0,0,0,0,0,1,0,0,0,0,0
71800,0,0,0,0,3,1,0,0,34,0,5,2,0,2
71803,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71804,0,0,0,0,0,0,0,1,1,0,2,0,2,0
71810,1,0,16,0,0,2,0,2,0,2,0,2,6,0
71835,8,8,0,0,26,5,29,9,0,1,1,33,1,3
71836,13,5,0,0,0,4,14,4,0,5,2,1,1,1
71837,1,0,0,0,0,0,0,1,0,1,0,0,0,0
71839,3,0,0,0,0,10,0,0,0,4,0,0,1,0
71841,24,9,1,0,1,6,4,9,0,6,2,1,1,0
71842,1,0,0,0,0,1,0,0,0,1,0,0,0,0
71844,7,2,0,0,7,3,9,1,0,2,1,7,1,8
71846,6,18,2,4,1,1,9,8,0,4,4,5,1,1
71847,21,7,3,11,0,6,8,7,0,5,3,5,1,3
71848,2,0,0,0,0,1,0,0,0,0,0,0,0,0
71851,16,9,2,5,0,9,10,7,0,4,1,9,0,5
71853,1,2,1,1,0,4,5,1,0,1,1,1,2,14
71856,2,0,1,0,0,0,0,2,1,0,0,0,0,0
71857,6,0,0,8,0,4,1,4,0,10,0,10,0,0
71858,0,1,0,0,0,0,1,0,0,0,0,0,0,0
71859,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71860,1,1,0,0,1,0,1,0,0,1,0,2,0,1
71861,1,0,1,0,0,1,0,0,0,0,0,0,1,0
71864,2,1,1,0,2,1,2,6,0,1,6,5,0,1
71866,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71869,0,1,1,1,0,3,1,1,0,1,0,0,0,0
71870,3,1,1,0,0,0,0,9,0,0,0,1,0,1
71875,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71876,7,1,0,3,0,8,0,3,0,3,1,4,0,3
71877,0,0,0,0,0,0,1,0,0,0,0,0,1,0
71878,3,1,1,0,0,1,3,1,1,1,0,2,1,0
71883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72186,0,0,0,1,1,0,0,0,0,0,1,0,0,0
72188,0,0,0,1,0,0,0,1,0,0,0,1,0,0
72195,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72199,4,2,5,1,0,18,2,3,0,3,0,7,1,66
72201,0,0,0,0,0,0,0,0,0,0,7,4,0,0
72204,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72207,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72208,0,0,0,0,0,3,0,0,0,0,0,0,0,0
72209,1,0,0,0,0,0,0,0,0,0,0,2,0,0
72210,12,9,1,0,1,1,16,6,0,6,1,9,0,0
72211,20,14,4,41,3,10,3,22,4,13,5,19,9,5
72212,1,0,0,0,0,1,10,0,0,0,0,1,0,1
72214,0,1,1,0,0,0,2,1,0,0,0,0,0,0
72215,6,10,0,1,0,4,28,5,0,2,1,3,3,0
72216,22,12,11,6,28,11,17,19,1,12,19,15,12,5
72217,8,9,1,0,0,3,5,10,0,2,1,2,2,0
72218,5,0,0,0,0,15,1,1,0,3,0,2,1,0
72220,0,1,0,0,0,0,0,3,0,0,1,0,1,0
72221,15,4,9,8,3,7,4,13,0,9,1,4,2,0
72222,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72223,9,0,14,18,4,4,1,1,1,4,0,9,8,7
72224,0,0,0,0,2,0,0,0,0,0,0,0,0,0
72231,1,0,0,0,0,0,0,2,0,1,0,0,0,0
72233,0,0,0,0,0,0,0,0,0,0,3,0,0,0
72235,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72237,0,1,0,0,0,0,0,0,0,2,0,0,0,0
72238,19,10,5,2,15,22,15,14,5,10,18,45,14,9
72241,2,1,0,0,0,0,1,3,0,1,1,0,2,0
72242,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72243,0,0,2,0,0,0,0,0,0,1,0,0,0,0
72244,2,0,1,0,0,0,0,2,0,0,0,1,0,0
72252,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72260,22,3,5,1,1,13,1,8,5,17,17,21,12,5
72503,0,0,0,0,0,0,0,0,2,0,0,0,0,0
72554,4,5,6,1,0,3,1,4,0,5,0,1,0,4
72555,0,0,0,0,2,1,0,0,1,0,0,2,1,0
72556,7,3,15,1,20,3,1,3,170,16,13,13,25,6
72562,0,0,7,0,0,0,0,0,4,0,0,0,1,0
72569,0,0,1,0,0,1,0,0,0,0,0,1,0,0
72571,0,0,1,0,0,0,0,0,0,0,0,0,1,0
72575,0,0,0,0,0,0,2,0,0,0,0,0,0,0
72580,0,0,0,0,1,0,0,0,0,0,2,0,0,0
72583,2,0,1,0,3,1,2,0,0,0,1,1,0,0
72585,6,0,5,0,15,2,0,4,6,7,16,6,9,6
72586,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72589,0,0,0,0,0,0,0,0,2,0,3,1,2,0
72593,5,6,2,0,0,1,0,2,0,1,1,0,0,7
72594,1,0,0,0,0,0,0,3,0,4,0,0,0,1
72595,0,1,0,0,0,0,2,0,0,0,2,0,0,0
72596,0,0,0,1,0,1,0,1,0,0,0,0,1,0
72597,0,0,0,0,0,0,0,0,0,0,2,0,4,0
72599,41,5,67,69,5,19,1,17,0,15,2,10,9,13
72600,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72601,12,6,0,5,1,2,37,10,3,8,7,12,12,3
72602,2,1,1,0,0,1,0,0,0,0,0,1,0,0
72603,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72610,1,0,0,0,0,2,0,0,1,1,0,2,0,3
72612,13,7,2,1,5,7,5,6,0,4,0,13,2,0
72613,2,1,1,0,1,0,2,0,0,0,0,2,3,0
72620,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72621,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72622,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72634,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72635,0,0,1,0,0,0,0,1,0,0,0,0,0,0
72912,4,0,12,1,11,12,2,5,108,6,43,11,11,4
72938,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72945,1,0,0,0,0,0,1,2,0,0,1,1,0,0
72946,0,2,0,0,0,0,0,0,0,3,0,0,0,10
72949,2,0,1,0,0,2,0,1,0,0,0,2,1,3
72951,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72952,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72958,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72960,1,0,1,0,0,0,0,1,0,1,0,0,0,0
72961,1,0,1,0,4,1,0,1,2,2,2,1,4,3
72962,0,0,1,1,0,0,0,0,3,1,3,0,1,2
72963,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72964,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72965,3,0,0,1,0,0,0,0,1,3,0,1,3,0
72966,1,1,0,0,0,0,2,0,0,0,0,0,0,0
72967,27,12,5,3,17,18,11,29,5,14,26,12,15,2
72969,0,0,0,0,0,1,1,0,0,0,1,0,0,0
72970,1,0,1,0,0,0,0,0,0,1,0,0,0,1
72972,1,0,0,0,0,0,0,1,0,1,0,1,0,0
72974,1,3,0,0,0,0,3,4,0,1,0,0,0,0
72975,1,0,9,0,0,0,0,1,0,0,0,0,0,1
72976,1,1,0,0,0,0,0,1,0,0,0,0,0,0
72977,1,0,0,0,0,0,1,0,0,0,0,1,0,0
72979,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72985,0,0,0,0,0,0,2,1,0,0,0,1,0,0
72986,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72988,2,2,0,0,0,0,12,3,0,0,1,2,0,1
72989,1,1,0,0,1,1,7,1,0,2,0,2,0,0
72997,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72999,0,0,0,1,0,0,0,0,0,0,1,0,0,0
73000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73004,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73008,0,0,1,0,0,0,0,0,0,1,0,1,1,5
73009,0,1,0,0,0,0,1,0,0,0,1,0,0,0
73010,3,0,0,0,0,0,0,0,0,0,1,1,1,0
73012,0,0,0,0,0,0,1,2,0,0,2,0,3,4
73045,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73259,0,1,0,0,0,0,0,0,0,1,0,0,0,0
73261,0,0,0,0,0,0,0,0,0,2,0,0,0,0
73315,0,0,0,0,0,0,0,0,1,1,1,0,1,0
73327,0,0,0,0,0,0,1,0,0,0,0,0,0,1
73332,0,0,0,0,0,0,1,0,0,1,0,1,2,0
73333,0,0,0,0,0,1,2,1,0,0,0,0,0,0
73334,0,0,0,0,2,0,0,0,0,0,0,0,0,0
73337,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73341,16,1,2,3,2,17,7,11,1,14,17,19,8,22
73342,0,0,0,0,0,0,0,0,0,0,0,2,0,0
73343,1,0,0,0,0,0,0,0,0,0,0,0,1,0
73344,1,0,0,0,1,0,0,0,0,0,5,0,0,0
73345,7,3,1,0,0,0,0,2,0,0,0,0,0,1
73348,1,0,1,0,0,0,0,1,2,2,0,1,0,11
73352,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73353,0,0,0,2,0,0,0,0,0,1,0,2,0,0
73354,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73360,0,0,0,1,0,0,0,0,0,0,0,1,0,0
73362,5,1,1,1,2,1,1,0,0,1,0,2,0,1
73365,2,0,0,0,1,0,0,0,0,0,0,0,0,0
73366,1,0,0,1,0,2,0,2,0,1,1,1,0,4
73379,0,0,0,0,0,1,0,1,0,0,0,1,0,0
73380,2,0,0,1,0,0,0,0,0,0,0,0,0,0
73423,0,0,3,0,0,0,0,0,1,0,0,0,3,0
73625,0,0,0,0,0,0,0,0,1,0,0,0,1,0
73629,0,0,0,0,0,0,0,1,1,0,0,0,0,0
73697,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73702,0,0,0,0,0,1,1,0,0,1,0,2,0,0
73703,6,1,0,0,1,4,0,2,1,0,0,0,0,14
73705,1,0,0,0,0,2,0,0,0,4,0,2,0,6
73712,0,1,0,0,0,0,1,0,0,0,0,0,0,0
73715,0,0,0,0,0,0,0,0,0,0,0,0,2,0
73718,10,4,5,98,3,10,0,6,0,15,0,27,4,6
73723,2,0,0,0,0,1,0,1,4,9,4,0,9,0
73726,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73727,2,0,1,0,0,0,0,1,0,0,0,0,0,0
73736,0,0,0,0,0,0,0,0,0,0,1,0,1,3
73740,0,2,0,0,0,0,0,2,0,0,0,0,0,0
73745,19,1,3,0,8,11,0,6,1,9,7,16,4,6
73749,0,0,1,0,0,1,0,0,0,0,0,0,0,0
73757,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73952,4,0,6,0,4,0,0,2,47,2,7,3,6,2
73997,0,0,1,0,0,1,0,1,0,0,0,1,0,0
74001,8,1,3,2,0,7,5,9,3,8,1,15,5,5
74002,0,1,0,0,0,0,0,3,0,0,0,0,0,0
74003,0,0,0,0,0,1,4,1,0,0,0,2,0,0
74014,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74048,0,0,0,0,5,0,0,0,0,0,0,0,0,0
74061,0,0,1,0,2,0,0,0,3,0,2,0,0,0
74064,1,0,0,0,1,0,0,0,2,0,1,1,2,2
74065,0,0,0,0,0,0,0,1,0,0,0,0,0,4
74067,0,0,1,0,0,1,1,0,0,0,0,0,0,0
74069,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74071,10,5,5,1,4,2,11,8,0,9,20,11,13,0
74072,2,1,0,0,0,1,2,0,0,0,0,1,1,0
74073,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74074,0,0,1,0,0,1,0,0,0,0,0,0,0,0
74075,0,2,0,0,0,0,2,1,0,1,0,1,0,0
74076,1,0,1,0,0,2,0,1,0,1,0,0,0,20
74088,3,0,2,0,1,0,0,4,0,2,1,3,2,0
74089,2,0,0,0,0,1,1,0,0,0,0,0,0,1
74091,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74094,0,0,0,0,0,0,0,1,0,3,0,0,2,0
74098,0,0,0,0,0,1,0,0,0,2,0,0,0,0
74121,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74354,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74357,0,0,0,0,0,0,1,1,0,0,0,0,0,0
74407,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74427,1,0,0,0,0,0,0,0,1,0,2,0,0,0
74429,0,3,0,0,0,0,3,0,0,0,0,1,0,0
74430,0,1,0,2,0,1,0,1,0,0,0,1,0,1
74444,1,0,0,1,0,0,1,0,0,0,0,0,0,0
74445,4,0,0,5,1,2,0,3,0,1,0,1,1,0
74446,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74448,0,0,0,0,0,1,0,1,0,0,0,0,0,0
74455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74456,0,0,1,0,0,1,0,1,0,0,0,0,1,2
74457,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74458,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74459,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74461,6,1,7,12,0,15,4,11,2,11,0,39,11,212
74467,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74699,0,0,0,0,0,0,0,0,0,1,2,0,1,0
74743,0,0,0,0,0,0,0,0,2,0,0,0,1,0
74755,1,0,1,0,2,0,0,0,1,0,0,1,0,1
74759,0,1,0,0,0,0,0,0,1,0,0,2,0,0
74760,0,0,0,0,0,0,0,0,0,1,0,1,0,0
74766,5,2,1,1,1,2,3,3,0,1,6,6,1,0
74769,0,0,0,0,0,2,0,0,0,1,0,1,0,1
74785,0,0,1,0,0,0,0,0,0,0,1,0,3,0
74792,1,1,0,0,0,0,0,0,1,1,6,0,0,0
74794,5,6,1,0,0,0,0,6,0,0,2,0,0,0
74795,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74803,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74829,0,0,0,0,0,0,2,1,2,1,0,1,2,0
74831,2,0,0,0,0,0,0,1,0,0,0,0,1,0
75029,0,0,1,0,3,1,0,0,23,1,1,4,0,0
75107,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75108,0,0,0,0,0,0,1,0,0,1,0,1,0,0
75109,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75110,4,0,0,0,0,5,1,2,0,1,0,1,1,3
75111,0,0,0,1,0,1,0,1,1,0,0,0,0,0
75124,0,0,0,0,0,0,0,2,0,0,0,1,0,0
75129,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75140,3,0,2,0,0,0,0,0,0,0,0,0,0,0
75142,0,0,3,0,0,0,0,0,0,0,0,0,0,0
75158,1,1,1,0,17,0,0,1,18,0,12,0,3,0
75436,0,0,12,0,5,0,0,0,35,0,13,3,8,1
75448,2,0,0,2,0,1,0,0,0,1,0,4,1,9
75450,0,1,1,0,0,1,0,1,1,0,1,0,0,1
75453,0,0,0,0,0,0,0,1,2,0,3,0,0,1
75457,3,1,0,0,0,0,0,0,0,1,0,0,0,13
75473,1,0,0,0,1,2,0,2,0,1,4,2,0,0
75481,0,0,0,0,0,0,0,0,0,0,0,2,0,0
75483,3,1,2,0,8,4,0,3,0,0,0,3,1,1
75484,2,5,0,0,0,0,2,6,0,1,0,0,2,0
75487,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75491,1,2,0,2,0,5,6,3,0,3,2,2,0,0
75526,1,0,0,0,0,1,0,0,0,0,0,0,0,0
75528,0,0,1,0,0,0,0,0,0,0,0,0,1,0
75585,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75803,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75805,0,2,1,0,1,2,0,1,0,0,4,1,2,0
75815,1,0,0,0,0,0,0,0,0,0,1,0,1,0
75816,1,0,0,0,0,0,0,0,1,0,1,2,0,0
75818,11,2,3,4,0,3,0,6,0,1,2,4,3,1
75823,4,0,0,0,0,2,0,0,0,0,1,2,1,2
75825,0,0,0,1,0,1,0,1,0,4,0,1,1,12
75826,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75829,0,0,1,0,0,0,0,1,0,1,0,1,0,14
75836,0,1,4,0,0,2,1,1,0,1,0,1,0,0
75843,1,0,0,0,0,0,0,0,0,0,0,0,1,1
75871,1,0,1,0,0,0,1,1,0,1,1,2,0,2
76146,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76161,0,0,0,0,1,2,0,1,3,1,8,2,0,0
76164,1,0,0,5,0,1,0,1,0,1,0,1,1,0
76168,1,0,0,0,0,0,1,2,0,0,0,1,0,0
76169,1,1,0,0,0,0,0,1,0,0,0,1,0,0
76170,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76172,5,1,0,1,0,1,1,1,0,0,1,0,0,0
76173,1,0,0,0,0,0,0,2,0,3,0,0,1,0
