,Unnamed: 0,population,income,averlight,places,b_diversity,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant,retail,service,transportation,b_price,insta_like,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count,insta_advertising,insta_beverage,insta_car,insta_entertainment,insta_people,insta_fashion,insta_food,insta_interiors,insta_landscape,insta_monochrome,insta_nature,insta_portait,insta_sky,insta_sports
61057,61057,502,78221,28,15,1.77,38,75,64677,-104.927041,39.689257,denver,0,0,0,0,1,0,3,0,0,5,0,1,1,0,2,0,2,0,1.0,2154,2,2,2,1,6,6,3,2,4,4,5,5,0,7,7,6,9,0,0,0,1,0,1,2,1,1,1,1,1,2,3,3,5,5,6,6,6,6,4,4,4,4,2,2,2,2,2,1,6,10,6,1,1,6,9,3,3,1,4,8,17,2,1
61058,61058,555,65375,28,5,0.5,38,0,64678,-104.92121,39.689253,denver,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61059,61059,415,124219,32,9,1.43,28,1,64679,-104.915379,39.689249,denver,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,2,1,0.0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61060,61060,669,124219,37,1,0.0,32,18,64680,-104.909547,39.689244,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,305,1,2,0,1,0,1,0,0,2,3,0,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,2,0,1,0,0,2,2,1,0
61061,61061,703,73281,38,6,1.24,34,0,64681,-104.903716,39.68924,denver,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61062,61062,587,44844,38,12,1.42,40,0,64682,-104.897885,39.689235,denver,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61063,61063,538,105453,42,91,1.45,34,7,64683,-104.892054,39.689229,denver,3,0,1,0,7,0,43,0,2,26,0,0,3,0,0,0,6,0,0.0,93,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,46,48,49,49,49,49,49,46,4,1,1,1,1,0,49,1,0,0,0,0,0,0,0,0,1,0,5,0,0
61064,61064,1512,45636,40,36,1.3,53,6,64684,-104.886223,39.689224,denver,1,0,1,0,1,0,1,0,3,23,0,0,2,0,0,0,4,0,0.0,649,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,8,8,8,8,8,8,8,7,3,2,2,2,1,0,8,2,0,0,0,0,1,1,0,0,0,0,1,0,0
61065,61065,713,32250,46,14,1.77,42,11,64685,-104.880391,39.689218,denver,0,0,0,0,1,0,0,0,2,6,0,1,1,0,0,1,1,1,0.0,772,0,0,0,2,1,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,3,4,4,4,4,4,3,2,1,1,1,1,0,4,1,1,0,0,0,1,0,2,0,0,0,3,0,2
61066,61066,1103,50536,67,6,0.64,53,5,64686,-104.87456,39.689212,denver,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0.0,154,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0
61067,61067,870,59848,73,589,0.24,62,1,64687,-104.868729,39.689205,denver,0,0,0,0,7,564,1,1,1,10,0,0,0,0,1,1,3,0,1.57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,561,566,574,577,577,576,576,576,576,578,572,567,564,564,4,1,0,579,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61068,61068,653,59848,43,6,1.33,36,0,64688,-104.862898,39.689199,denver,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61069,61069,650,78839,24,7,0.96,30,0,64689,-104.857067,39.689192,denver,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61070,61070,625,78839,23,3,1.1,37,0,64690,-104.851235,39.689184,denver,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61071,61071,540,75625,25,2,0.69,34,17,64691,-104.845404,39.689177,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,512,1,0,0,0,1,3,0,1,4,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,2,0,0,0,1,4,1,0
61072,61072,537,75625,39,11,1.47,40,0,64692,-104.839573,39.689169,denver,0,0,0,0,1,1,3,0,0,4,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61073,61073,476,26667,68,1244,0.06,41,5,64693,-104.833742,39.689161,denver,1,0,0,0,0,0,1231,0,0,12,0,0,0,0,0,0,0,0,0.0,164,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,5,5,5,5,5,5,5,5,4,4,2,2,2,2,2,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0
61074,61074,700,34256,63,22,1.51,53,1,64694,-104.827911,39.689152,denver,1,0,1,0,0,0,1,0,2,11,0,0,0,0,0,2,4,0,2.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,13,14,14,14,14,14,14,14,7,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61075,61075,659,54009,33,7,1.08,39,0,64695,-104.82208,39.689143,denver,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61076,61076,630,54009,30,3,0.64,38,0,64696,-104.816248,39.689134,denver,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61077,61077,936,44268,28,25,1.79,50,7,64697,-104.810417,39.689125,denver,0,0,1,0,2,2,3,0,0,11,0,0,0,0,1,1,1,3,0.0,202,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,6,7,8,8,8,9,9,9,8,8,7,2,2,0,12,0,0,0,0,0,5,0,0,0,1,1,0,0,0
61078,61078,596,77171,22,2,0.0,27,0,64698,-104.804586,39.689115,denver,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61079,61079,528,48693,21,5,0.95,37,4,64699,-104.798755,39.689105,denver,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0.0,15,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61080,61080,638,64886,29,10,1.5,57,0,64700,-104.792924,39.689095,denver,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,4,4,4,4,5,5,5,5,5,5,4,3,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61081,61081,658,64886,23,3,0.0,37,29,64701,-104.787092,39.689084,denver,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,750,0,3,0,2,5,1,1,2,1,1,2,1,2,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,1,0,1,1,2,1,0,0,3,4,2,0
61082,61082,462,63715,18,5,0.5,36,0,64702,-104.781261,39.689074,denver,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61083,61083,536,63715,19,4,1.04,34,0,64703,-104.77543,39.689062,denver,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61084,61084,627,58125,20,4,1.04,30,1,64704,-104.769599,39.689051,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0.0,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61085,61085,326,74917,19,6,1.01,38,0,64705,-104.763768,39.689039,denver,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61088,61088,20,113678,15,4,0.56,28,3,64714,-104.711288,39.688921,denver,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2.0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
61089,61089,20,113678,13,1,0.0,23,0,64715,-104.705457,39.688906,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61099,61099,7,96000,1,5,0.67,7,0,64976,-105.411054,39.693057,denver,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61103,61103,34,135650,22,31,2.13,27,4,64984,-105.364403,39.693213,denver,4,0,0,0,1,4,4,0,1,9,0,0,1,0,1,2,2,2,2.0,89,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,12,16,16,16,17,17,16,12,7,4,4,1,0,0,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61104,61104,35,135650,19,48,1.82,27,14,64985,-105.358572,39.693231,denver,1,0,0,1,7,2,6,0,3,19,0,0,0,0,0,4,5,0,0.0,503,0,0,0,1,0,0,1,0,1,2,0,3,0,2,2,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,8,13,15,17,17,17,17,17,15,9,5,3,3,3,2,1,17,1,1,1,0,1,0,1,1,2,1,0,0,1,1
61105,61105,35,135650,7,4,1.04,9,2,64986,-105.35274,39.693249,denver,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61106,61106,30,135650,2,2,0.69,5,0,64987,-105.346909,39.693267,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61107,61107,33,135650,2,2,0.0,7,0,64988,-105.341077,39.693284,denver,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61111,61111,35,137763,2,8,1.07,6,0,64999,-105.276931,39.693455,denver,0,0,0,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61112,61112,29,137763,2,3,0.0,7,0,65000,-105.271099,39.693468,denver,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61223,61223,25,67500,9,0,0.0,7,0,60139,-105.177645,39.635082,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61228,61228,135,78516,9,0,0.0,12,0,60159,-105.061112,39.635202,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61229,61229,571,49962,25,0,0.0,34,0,60164,-105.031978,39.635213,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61230,61230,90,192188,14,0,0.0,13,0,60175,-104.967885,39.635213,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61231,61231,63,250001,13,0,0.0,6,0,60178,-104.950405,39.635207,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61232,61232,63,250001,10,0,0.0,6,0,60180,-104.938751,39.635201,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61233,61233,174,177813,22,0,0.0,20,0,60183,-104.921271,39.635191,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61234,61234,358,107581,62,0,0.0,55,0,60185,-104.909618,39.635182,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61241,61241,328,66683,12,0,0.0,7,0,60208,-104.775605,39.635001,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61244,61244,243,105662,8,0,0.0,6,0,60217,-104.723166,39.634888,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61245,61245,309,109522,7,0,0.0,10,0,60218,-104.717339,39.634874,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61246,61246,263,109522,6,0,0.0,7,0,60219,-104.711512,39.634859,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61247,61247,263,109522,5,0,0.0,6,0,60220,-104.705686,39.634845,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61249,61249,2,92750,5,0,0.0,5,0,60222,-104.694033,39.634815,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61250,61250,2,92750,5,0,0.0,6,0,60223,-104.688206,39.634799,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61359,61359,0,36964,0,0,0.0,6,0,60332,-104.053157,39.631359,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61510,61510,73,66547,32,0,0.0,21,0,60503,-105.171829,39.639596,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61512,61512,125,78516,11,0,0.0,18,0,60521,-105.066943,39.639704,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61513,61513,155,49052,36,0,0.0,42,0,60529,-105.020326,39.639721,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61514,61514,73,250001,11,0,0.0,9,0,60542,-104.944574,39.63971,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61521,61521,364,66683,15,0,0.0,11,0,60570,-104.781417,39.639517,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61522,61522,231,105662,11,0,0.0,8,0,60576,-104.746456,39.639446,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61523,61523,151,105662,10,0,0.0,8,0,60579,-104.728975,39.639407,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61524,61524,232,105662,8,0,0.0,12,0,60580,-104.723148,39.639393,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61525,61525,262,109522,7,0,0.0,7,0,60581,-104.717321,39.639379,denver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
