Unnamed: 0,population,income,averlight,places,b_diversity,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant,retail,service,transportation,b_price,insta_like,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count,insta_advertising,insta_animal,insta_architecture,insta_car,insta_entertainment,insta_family,insta_fashion,insta_food,insta_interiors,insta_monochrome,insta_nature,insta_sky,insta_sports
20080,110,110357,15,1,0.0,10,0,20198,-80.13151792,40.28156935,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081,110,84688,19,14,2.04,30,0,20199,-80.12563681,40.28152506,pittsburg,0,1,0,0,2,1,0,0,1,1,0,0,2,0,1,1,4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,11,11,11,11,11,11,11,9,7,5,4,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20082,110,84688,11,4,0.69,9,0,20200,-80.11975571,40.28148047,pittsburg,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,110,84688,6,4,1.04,12,0,20201,-80.11387463,40.28143557,pittsburg,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20084,110,84688,5,1,0.0,6,0,20202,-80.10799355,40.28139038,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20086,168,84688,11,37,1.37,17,0,20205,-80.09035042,40.28125302,pittsburg,0,0,0,0,2,1,9,0,7,17,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,7,7,7,7,7,7,7,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
20087,126,82656,17,143,1.79,37,0,20206,-80.0844694,40.28120663,pittsburg,2,0,1,0,12,8,20,0,8,53,0,0,0,0,1,8,30,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,13,24,31,35,35,35,35,35,31,22,18,18,11,3,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0
20088,58,82656,16,7,1.48,14,0,20207,-80.07858839,40.28115994,pittsburg,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20089,58,82656,7,2,0.69,7,0,20208,-80.0727074,40.28111296,pittsburg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090,58,125403,4,5,0.67,8,3,20209,-80.06682642,40.28106568,pittsburg,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0.0,55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20092,68,125403,5,1,0.0,6,0,20212,-80.04918357,40.28092203,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20093,91,125403,6,1,0.0,5,0,20214,-80.03742175,40.28082478,pittsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20095,82,68636,4,1,0.0,5,0,20220,-80.00213661,40.28052584,pittsburg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20096,111,68636,5,2,0.69,10,0,20222,-79.99037502,40.2804238,pittsburg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20097,128,68636,5,3,0.64,5,0,20223,-79.98449424,40.28037233,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20098,41,105417,4,3,0.64,6,0,20226,-79.96685201,40.28021614,pittsburg,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20099,46,67417,5,1,0.0,10,0,20228,-79.9550906,40.28011051,pittsburg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,39,67417,11,2,0.69,20,0,20231,-79.9374486,40.27994984,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,39,67417,12,1,0.0,7,0,20232,-79.93156797,40.27989568,pittsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20102,39,67417,11,1,0.0,9,0,20233,-79.92568735,40.27984122,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20103,39,67417,8,1,0.0,7,0,20234,-79.91980675,40.27978647,pittsburg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20104,39,67417,7,1,0.0,18,0,20235,-79.91392616,40.27973142,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20105,58,60833,7,12,1.36,14,0,20236,-79.90804559,40.27967607,pittsburg,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,4,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,4,4,4,4,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,53,60833,12,6,0.69,25,0,20239,-79.89040398,40.27950822,pittsburg,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20107,40,35815,14,9,1.15,47,0,20240,-79.88452348,40.27945167,pittsburg,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20108,50,60500,14,21,1.39,54,0,20241,-79.87864299,40.27939483,pittsburg,0,0,0,0,0,2,1,0,1,7,0,0,0,0,0,1,9,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,5,9,9,9,9,9,9,9,9,6,3,3,3,3,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
20109,51,60500,8,6,0.69,22,0,20242,-79.87276252,40.27933768,pittsburg,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20110,93,60500,4,2,0.0,11,0,20243,-79.86688207,40.27928024,pittsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111,98,67958,6,11,1.39,11,0,20247,-79.84336043,40.27904748,pittsburg,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20112,82,67958,7,5,0.5,24,0,20248,-79.83748006,40.27898854,pittsburg,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20113,48,67958,6,4,0.56,17,2,20249,-79.83159971,40.27892931,pittsburg,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20114,16,56377,4,10,1.47,24,0,20254,-79.80219822,40.27862865,pittsburg,0,0,0,0,2,1,0,0,0,4,0,0,1,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20117,48,48295,2,3,1.1,8,0,20267,-79.72575648,40.27781198,pittsburg,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20118,38,50481,2,3,0.64,5,0,20271,-79.70223658,40.27755054,pittsburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,28,55509,2,1,0.0,11,0,20276,-79.67283714,40.27721702,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125,289,64444,7,1,0.0,28,0,20290,-79.5905214,40.27624344,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20126,293,35850,9,2,0.69,13,0,20292,-79.57876234,40.27609958,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20127,303,35850,10,1,0.0,6,0,20293,-79.57288284,40.2760272,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20129,303,35850,23,10,1.5,32,0,20295,-79.56112391,40.27588155,pittsburg,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,5,3,3,3,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
20130,68,29792,22,39,1.44,56,1,20296,-79.55524448,40.27580827,pittsburg,1,0,0,0,3,1,1,0,2,18,0,0,0,0,1,0,12,0,0.0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,7,4,3,3,2,2,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0
20131,50,29792,12,12,1.24,34,1,20297,-79.54936507,40.2757347,pittsburg,0,0,0,0,2,0,0,0,0,6,0,0,2,0,0,0,2,0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
20132,165,60625,12,5,0.95,6,0,20299,-79.53760631,40.27558666,pittsburg,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,267,60625,14,3,1.1,12,0,20300,-79.53172696,40.27551219,pittsburg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20134,264,65625,10,1,0.0,7,0,20301,-79.52584764,40.27543742,pittsburg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20135,203,65625,10,3,0.0,15,0,20302,-79.51996833,40.27536235,pittsburg,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20136,19,81591,9,3,0.64,33,0,20303,-79.51408905,40.27528699,pittsburg,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20137,62,66490,7,2,0.69,14,0,20304,-79.50820979,40.27521133,pittsburg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20138,93,94000,4,1,0.0,8,0,20306,-79.49645134,40.2750591,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20139,93,94000,4,3,0.64,11,0,20307,-79.49057215,40.27498254,pittsburg,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20140,81,94000,4,3,0.64,8,0,20308,-79.48469298,40.27490569,pittsburg,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20142,33,94000,3,2,0.69,7,0,20310,-79.47293471,40.27475107,pittsburg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144,17,70547,2,1,0.0,6,0,20318,-79.42590256,40.27412069,pittsburg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20145,67,70547,25,18,0.85,55,1,20321,-79.40826589,40.27387936,pittsburg,0,0,0,0,1,1,0,0,0,13,0,0,0,0,0,0,3,0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,9,9,9,9,9,9,9,9,3,2,2,2,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0
20146,67,70547,18,4,0.56,19,0,20322,-79.40238704,40.27379833,pittsburg,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20147,60,42417,5,1,0.0,8,0,20324,-79.39062943,40.27363536,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20148,25,59375,4,1,0.0,6,0,20327,-79.37299319,40.27338866,pittsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20149,5,59141,1,2,0.69,6,0,20339,-79.30245043,40.27237501,pittsburg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20150,0,53438,1,1,0.0,7,0,20340,-79.29657203,40.2722886,pittsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20162,68,83583,5,2,0.69,13,0,20432,-80.21380264,40.28666235,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20163,68,83583,6,2,0.69,23,0,20433,-80.20792096,40.28662223,pittsburg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20164,65,83583,6,3,0.64,6,0,20434,-80.2020393,40.28658182,pittsburg,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20166,31,142778,26,17,1.07,33,0,20437,-80.18439438,40.28645878,pittsburg,0,0,0,0,2,0,1,0,0,10,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20167,31,142778,40,63,1.18,46,0,20438,-80.17851276,40.28641717,pittsburg,0,0,0,0,6,0,0,0,9,33,0,0,0,0,0,0,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,10,10,14,14,14,14,13,4,4,4,4,4,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
20168,30,142778,35,5,0.5,15,0,20439,-80.17263115,40.28637526,pittsburg,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
